cell_id,center_lat,center_lon
3843,52.18,21.041700000000006
3844,52.18,21.044700000000006
3845,52.18,21.047700000000006
3846,52.18,21.050700000000006
3847,52.18,21.053700000000006
3848,52.18,21.056700000000006
3849,52.18,21.059700000000007
3850,52.18,21.062700000000007
3851,52.18,21.065700000000007
3852,52.18,21.068700000000007
3853,52.18,21.071700000000007
3854,52.18,21.074700000000007
3855,52.18,21.077700000000007
3856,52.18,21.080700000000007
3857,52.18,21.083700000000007
3858,52.18,21.086700000000008
3859,52.18,21.089700000000008
3860,52.18,21.092700000000008
3861,52.18,21.095700000000008
3862,52.18,21.098700000000008
3863,52.18,21.101700000000008
3864,52.18,21.10470000000001
3865,52.18,21.10770000000001
3866,52.18,21.11070000000001
3867,52.18,21.11370000000001
3868,52.18,21.11670000000001
3869,52.18,21.11970000000001
3870,52.18,21.12270000000001
3871,52.18,21.12570000000001
3872,52.18,21.12870000000001
3873,52.18,21.13170000000001
3874,52.18,21.13470000000001
3875,52.18,21.13770000000001
3876,52.18,21.14070000000001
3877,52.18,21.14370000000001
3878,52.18,21.14670000000001
3879,52.18,21.14970000000001
3880,52.18,21.15270000000001
3881,52.18,21.15570000000001
3882,52.18,21.15870000000001
3883,52.18,21.16170000000001
3884,52.18,21.16470000000001
3885,52.18,21.16770000000001
3886,52.18,21.17070000000001
3887,52.18,21.17370000000001
3888,52.18,21.17670000000001
3889,52.18,21.17970000000001
3890,52.18,21.18270000000001
3891,52.18,21.18570000000001
3892,52.18,21.18870000000001
3893,52.18,21.19170000000001
3894,52.18,21.19470000000001
3895,52.18,21.19770000000001
3896,52.18,21.200700000000012
3897,52.18,21.203700000000012
3898,52.18,21.206700000000012
3899,52.18,21.209700000000012
3900,52.18,21.212700000000012
3901,52.18,21.215700000000012
3902,52.18,21.218700000000013
3903,52.18,21.221700000000013
3904,52.18,21.224700000000013
3905,52.18,21.227700000000013
3906,52.18,21.230700000000013
3907,52.18,21.233700000000013
3908,52.18,21.236700000000013
3909,52.18,21.239700000000013
3910,52.18,21.242700000000013
3911,52.18,21.245700000000014
3912,52.18,21.248700000000014
3913,52.18,21.251700000000014
3914,52.18,21.254700000000014
3915,52.18,21.257700000000014
3916,52.18,21.260700000000014
3917,52.18,21.263700000000014
3918,52.18,21.266700000000014
3919,52.18,21.269700000000014
3920,52.183,20.8527
3921,52.183,20.8557
3922,52.183,20.8587
3923,52.183,20.8617
3924,52.183,20.8647
3925,52.183,20.8677
3926,52.183,20.8707
3927,52.183,20.8737
3928,52.183,20.8767
3929,52.183,20.8797
3930,52.183,20.8827
3931,52.183,20.8857
3932,52.183,20.8887
3933,52.183,20.8917
3934,52.183,20.8947
3935,52.183,20.8977
3936,52.183,20.9007
3937,52.183,20.9037
3938,52.183,20.9067
3939,52.183,20.9097
3940,52.183,20.9127
3941,52.183,20.9157
3942,52.183,20.9187
3943,52.183,20.9217
3944,52.183,20.9247
3945,52.183,20.9277
3946,52.183,20.9307
3947,52.183,20.9337
3948,52.183,20.936700000000002
3949,52.183,20.939700000000002
3950,52.183,20.942700000000002
3951,52.183,20.945700000000002
3952,52.183,20.948700000000002
3953,52.183,20.951700000000002
3954,52.183,20.954700000000003
3955,52.183,20.957700000000003
3956,52.183,20.960700000000003
3957,52.183,20.963700000000003
3958,52.183,20.966700000000003
3959,52.183,20.969700000000003
3960,52.183,20.972700000000003
3961,52.183,20.975700000000003
3962,52.183,20.978700000000003
3963,52.183,20.981700000000004
3964,52.183,20.984700000000004
3965,52.183,20.987700000000004
3966,52.183,20.990700000000004
3967,52.183,20.993700000000004
3968,52.183,20.996700000000004
3969,52.183,20.999700000000004
3970,52.183,21.002700000000004
3971,52.183,21.005700000000004
3972,52.183,21.008700000000005
3973,52.183,21.011700000000005
3974,52.183,21.014700000000005
3975,52.183,21.017700000000005
3976,52.183,21.020700000000005
3977,52.183,21.023700000000005
3978,52.183,21.026700000000005
3979,52.183,21.029700000000005
3980,52.183,21.032700000000006
3981,52.183,21.035700000000006
3982,52.183,21.038700000000006
3983,52.183,21.041700000000006
3984,52.183,21.044700000000006
3985,52.183,21.047700000000006
3986,52.183,21.050700000000006
3987,52.183,21.053700000000006
3988,52.183,21.056700000000006
3989,52.183,21.059700000000007
3990,52.183,21.062700000000007
3991,52.183,21.065700000000007
3992,52.183,21.068700000000007
3993,52.183,21.071700000000007
3994,52.183,21.074700000000007
3995,52.183,21.077700000000007
3996,52.183,21.080700000000007
3997,52.183,21.083700000000007
3998,52.183,21.086700000000008
3999,52.183,21.089700000000008
4000,52.183,21.092700000000008
4001,52.183,21.095700000000008
4002,52.183,21.098700000000008
4003,52.183,21.101700000000008
4004,52.183,21.10470000000001
4005,52.183,21.10770000000001
4006,52.183,21.11070000000001
4007,52.183,21.11370000000001
4008,52.183,21.11670000000001
4009,52.183,21.11970000000001
4010,52.183,21.12270000000001
4011,52.183,21.12570000000001
4012,52.183,21.12870000000001
4013,52.183,21.13170000000001
4014,52.183,21.13470000000001
4015,52.183,21.13770000000001
4016,52.183,21.14070000000001
4017,52.183,21.14370000000001
4018,52.183,21.14670000000001
4019,52.183,21.14970000000001
4020,52.183,21.15270000000001
4021,52.183,21.15570000000001
4022,52.183,21.15870000000001
4023,52.183,21.16170000000001
4024,52.183,21.16470000000001
4025,52.183,21.16770000000001
4026,52.183,21.17070000000001
4027,52.183,21.17370000000001
4028,52.183,21.17670000000001
4029,52.183,21.17970000000001
4030,52.183,21.18270000000001
4031,52.183,21.18570000000001
4032,52.183,21.18870000000001
4033,52.183,21.19170000000001
4034,52.183,21.19470000000001
4035,52.183,21.19770000000001
4036,52.183,21.200700000000012
4037,52.183,21.203700000000012
4038,52.183,21.206700000000012
4039,52.183,21.209700000000012
4040,52.183,21.212700000000012
4041,52.183,21.215700000000012
4042,52.183,21.218700000000013
4043,52.183,21.221700000000013
4044,52.183,21.224700000000013
4045,52.183,21.227700000000013
4046,52.183,21.230700000000013
4047,52.183,21.233700000000013
4048,52.183,21.236700000000013
4049,52.183,21.239700000000013
4050,52.183,21.242700000000013
4051,52.183,21.245700000000014
4052,52.183,21.248700000000014
4053,52.183,21.251700000000014
